RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
92.0	2.000000	96.000000	4447.000000	0.000000	843.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.258753	0.102236	1.000000	0.000000	0.357161	
93.0	2.000000	96.000000	4447.000000	0.000000	843.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.258753	0.102236	1.000000	0.000000	0.357161	
95.0	2.000000	96.000000	4447.000000	0.000000	843.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.258753	0.102236	1.000000	0.000000	0.357161	
96.0	2.000000	96.000000	4447.000000	0.000000	843.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.258753	0.102236	1.000000	0.000000	0.357161	
107.0	2.000000	64.000000	3636.000000	22.000000	1664.000000	--------	0.011883	0.006014	6.158249	0.007798	0.000000	--------	0.341902	0.037037	0.744186	0.000000	0.073267	
119.0	2.000000	64.000000	3636.000000	22.000000	1664.000000	--------	0.011883	0.006014	6.158249	0.007798	0.000000	--------	0.341902	0.037037	0.744186	0.000000	0.073267	
133.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
134.0	2.000000	112.000000	3658.000000	0.000000	1616.000000	--------	0.020795	0.000000	INFINITY	0.020795	0.000000	--------	0.364852	0.064815	1.000000	0.000000	0.147368	
135.0	2.000000	109.000000	3658.000000	0.000000	1619.000000	--------	0.020238	0.000000	INFINITY	0.020238	0.000000	--------	0.363673	0.063079	1.000000	0.000000	0.143421	
155.0	2.000000	106.000000	3658.000000	0.000000	1622.000000	--------	0.019681	0.000000	INFINITY	0.019681	0.000000	--------	0.362494	0.061343	1.000000	0.000000	0.139473	
156.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
157.0	2.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
158.0	2.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
160.0	2.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
161.0	2.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
162.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
163.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
166.0	2.000000	83.000000	3658.000000	0.000000	1645.000000	--------	0.015410	0.000000	INFINITY	0.015410	0.000000	--------	0.353454	0.048032	1.000000	0.000000	0.109210	
170.0	2.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
171.0	2.000000	174.000000	3658.000000	0.000000	1554.000000	--------	0.032306	0.000000	INFINITY	0.032306	0.000000	--------	0.389220	0.100694	1.000000	0.000000	0.228947	
172.0	2.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
178.0	2.000000	72.000000	3658.000000	0.000000	1656.000000	--------	0.013368	0.000000	INFINITY	0.013368	0.000000	--------	0.349130	0.041667	1.000000	0.000000	0.094737	
179.0	2.000000	96.000000	3658.000000	0.000000	1632.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.358563	0.055556	1.000000	0.000000	0.126315	
180.0	2.000000	72.000000	3658.000000	0.000000	1656.000000	--------	0.013368	0.000000	INFINITY	0.013368	0.000000	--------	0.349130	0.041667	1.000000	0.000000	0.094737	
181.0	2.000000	192.000000	3650.000000	8.000000	1536.000000	--------	0.035648	0.002187	50.805556	0.034163	0.000000	--------	0.394810	0.111111	0.960000	0.000000	0.248095	
182.0	2.000000	144.000000	3658.000000	0.000000	1584.000000	--------	0.026736	0.000000	INFINITY	0.026736	0.000000	--------	0.377429	0.083333	1.000000	0.000000	0.189473	
183.0	2.000000	96.000000	3658.000000	0.000000	1632.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.358563	0.055556	1.000000	0.000000	0.126315	
