RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
63.0	1.000000	256.000000	923.000000	0.000000	4207.000000	--------	0.047531	0.000000	INFINITY	0.047531	0.000000	--------	0.838460	0.057361	1.000000	0.000000	0.021565	
64.0	1.000000	1215.000000	923.000000	0.000000	3248.000000	--------	0.225585	0.000000	INFINITY	0.225585	0.000000	--------	0.875283	0.272238	1.000000	0.000000	0.102352	
65.0	1.000000	96.000000	923.000000	0.000000	4367.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.832316	0.021510	1.000000	0.000000	0.008087	
66.0	1.000000	122.000000	915.000000	8.000000	4341.000000	--------	0.022651	0.008667	3.153876	0.021166	0.000000	--------	0.831829	0.027336	0.938462	0.000342	0.008541	
67.0	1.000000	3533.000000	445.000000	478.000000	930.000000	--------	0.655960	0.517876	1.528588	0.567211	0.000000	--------	0.875541	0.791620	0.880828	0.000000	0.197169	
68.0	1.000000	173.000000	891.000000	32.000000	4290.000000	--------	0.032120	0.034670	1.118075	0.026179	0.000000	--------	0.829331	0.038763	0.843902	0.636484	0.007995	
69.0	1.000000	1223.000000	923.000000	0.000000	3240.000000	--------	0.227070	0.000000	INFINITY	0.227070	0.000000	--------	0.875591	0.274031	1.000000	0.000000	0.103026	
70.0	1.000000	673.000000	905.000000	18.000000	3790.000000	--------	0.124954	0.019502	7.732455	0.121612	0.000000	--------	0.851130	0.150795	0.973951	0.000000	0.052713	
71.0	1.000000	975.000000	592.000000	331.000000	3488.000000	--------	0.181025	0.358613	0.609188	0.119569	0.000000	--------	0.804612	0.218463	0.746554	0.000000	0.018280	
72.0	1.000000	1278.000000	615.000000	308.000000	3185.000000	--------	0.237282	0.333694	0.858134	0.180097	0.000000	--------	0.820517	0.286354	0.805801	0.004833	0.045830	
73.0	1.000000	3792.000000	407.000000	516.000000	671.000000	--------	0.704048	0.559047	1.519825	0.608244	0.000000	--------	0.878431	0.849653	0.880223	0.000000	0.211040	
74.0	1.000000	330.000000	866.000000	57.000000	4133.000000	--------	0.061270	0.061755	1.197330	0.050687	0.000000	--------	0.830718	0.073941	0.852713	0.207683	0.016018	
75.0	1.000000	2046.000000	746.000000	177.000000	2417.000000	--------	0.379874	0.191766	2.390601	0.347011	0.000000	--------	0.874329	0.458436	0.920378	0.000000	0.134318	
76.0	1.000000	576.000000	923.000000	0.000000	3887.000000	--------	0.106944	0.000000	INFINITY	0.106944	0.000000	--------	0.850747	0.129061	1.000000	0.000000	0.048522	
77.0	1.000000	932.000000	638.000000	285.000000	3531.000000	--------	0.173041	0.308776	0.676310	0.120126	0.000000	--------	0.811502	0.208828	0.765818	0.000000	0.022794	
78.0	1.000000	653.000000	674.000000	249.000000	3810.000000	--------	0.121240	0.269772	0.542361	0.075009	0.000000	--------	0.807473	0.146314	0.723947	0.000000	0.007744	
79.0	2.000000	62.000000	923.000000	0.000000	4401.000000	--------	0.011511	0.000000	INFINITY	0.011511	0.000000	--------	0.831010	0.013892	1.000000	0.000011	0.005223	
80.0	2.000000	54.000000	923.000000	0.000000	4409.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.830703	0.012099	1.000000	0.000070	0.004549	
