RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
50.0	3.000000	84.000000	4336.000000	32.000000	934.000000	--------	0.015596	0.007326	11.263261	0.009655	0.000000	--------	0.249986	0.082515	0.724138	0.000000	0.248299	
52.0	3.000000	96.000000	4368.000000	0.000000	922.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.265487	0.094303	1.000000	0.000000	0.314209	
53.0	3.000000	96.000000	4364.000000	4.000000	922.000000	--------	0.017824	0.000916	102.978389	0.017081	0.000000	--------	0.264744	0.094303	0.960000	0.000000	0.310360	
54.0	3.000000	96.000000	4320.000000	48.000000	922.000000	--------	0.017824	0.010989	8.581532	0.008912	0.000000	--------	0.256575	0.094303	0.666667	0.000000	0.275973	
55.0	3.000000	53.000000	4121.000000	26.000000	1186.000000	--------	0.009840	0.006270	6.822841	0.005013	0.000000	--------	0.258150	0.042776	0.670886	0.000000	0.108645	
56.0	3.000000	74.000000	4114.000000	33.000000	1165.000000	--------	0.013739	0.007958	7.505515	0.007612	0.000000	--------	0.269900	0.059726	0.691589	0.000000	0.153509	
57.0	3.000000	53.000000	4146.000000	1.000000	1186.000000	--------	0.009840	0.000241	177.393866	0.009655	0.000000	--------	0.262791	0.042776	0.981481	0.000000	0.124920	
59.0	3.000000	78.000000	4117.000000	30.000000	1161.000000	--------	0.014482	0.007234	8.702341	0.008912	0.000000	--------	0.272943	0.062954	0.722222	0.000000	0.164535	
60.0	3.000000	66.000000	4129.000000	18.000000	1173.000000	--------	0.012254	0.004340	12.272532	0.008912	0.000000	--------	0.267714	0.053269	0.785714	0.000000	0.143710	
61.0	3.000000	70.000000	4129.000000	18.000000	1169.000000	--------	0.012997	0.004340	13.016321	0.009655	0.000000	--------	0.270199	0.056497	0.795455	0.000000	0.153116	
62.0	3.000000	54.000000	4145.000000	2.000000	1185.000000	--------	0.010026	0.000482	90.370460	0.009655	0.000000	--------	0.263227	0.043584	0.964286	0.000000	0.126507	
63.0	4.000000	54.000000	4426.000000	0.000000	906.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.224464	0.056250	1.000000	0.000000	0.194020	
64.0	4.000000	54.000000	4412.000000	14.000000	906.000000	--------	0.010026	0.003163	17.783036	0.007427	0.000000	--------	0.221865	0.056250	0.794118	0.000000	0.181053	
76.0	4.000000	86.000000	4390.000000	36.000000	874.000000	--------	0.015967	0.008134	11.013773	0.009283	0.000000	--------	0.245172	0.089583	0.704918	0.000000	0.277670	
77.0	4.000000	60.000000	4420.000000	6.000000	900.000000	--------	0.011140	0.001356	46.104167	0.010026	0.000000	--------	0.228486	0.062500	0.909091	0.000000	0.209621	
78.0	4.000000	60.000000	4406.000000	20.000000	900.000000	--------	0.011140	0.004519	13.831250	0.007427	0.000000	--------	0.225887	0.062500	0.750000	0.000000	0.197598	
