RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
31.0	1.000000	2.000000	8.000000	0.000000	84.000000	--------	0.021277	0.000000	INFINITY	0.021277	0.000000	--------	0.916873	0.023256	1.000000	1.000000	0.004137	
32.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
33.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
34.0	1.000000	3.000000	8.000000	0.000000	83.000000	--------	0.031915	0.000000	INFINITY	0.031915	0.000000	--------	0.917862	0.034884	1.000000	1.000000	0.006206	
35.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
36.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
37.0	1.000000	2.000000	8.000000	0.000000	84.000000	--------	0.021277	0.000000	INFINITY	0.021277	0.000000	--------	0.916873	0.023256	1.000000	1.000000	0.004137	
38.0	1.000000	3.000000	8.000000	0.000000	83.000000	--------	0.031915	0.000000	INFINITY	0.031915	0.000000	--------	0.917862	0.034884	1.000000	1.000000	0.006206	
39.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
40.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
